QueryId,DocumentId
10029,55
10029,43
10029,19
10029,57
10029,49
10029,97
10030,60
10030,27
10030,95
10030,91
10030,76
10030,121
10030,30
10030,66
10030,87
10030,23
10031,7
10031,88
10031,17
10031,107
10031,114
10031,19
10031,100
10031,108
10031,8
10031,98
10032,25
10032,72
10032,15
10032,22
10032,76
10032,17
10032,21
10032,30
10032,23
10032,37
10033,46
10033,12
10033,136
10033,36
10033,124
10033,127
10033,41
10033,5
10033,130
10033,142
10034,88
10034,8
10034,117
10034,27
10034,40
10034,84
10034,116
10034,31
10034,115
10034,99
10035,50
10035,10
10035,41
10035,11
10035,8
10035,37
10035,5
10035,2
10035,49
10035,25
10037,140
10037,121
10037,15
10037,43
10037,19
10037,95
10037,29
10037,77
10037,9
10037,93
10038,22
10038,50
10038,60
10038,34
10038,61
10038,31
10038,29
10038,32
10038,37
10038,30
10039,96
10039,66
10039,28
10039,78
10039,88
10039,71
10039,67
10039,0
10039,31
10039,20
10040,109
10040,123
10040,16
10040,45
10040,67
10040,14
10040,122
10040,23
10040,112
10040,66
10041,90
10041,93
10041,80
10041,9
10041,52
10041,86
10041,7
10041,66
10041,87
10041,70
10042,121
10042,286
10042,209
10042,185
10042,235
10042,147
10042,165
10042,256
10042,224
10042,155
10043,15
10043,38
10043,1
10043,59
10043,42
10043,50
10043,51
10043,21
10043,64
10043,28
10044,2
10044,73
10044,29
10044,11
10044,66
10044,18
10044,17
10044,22
10044,8
10044,0
10045,86
10045,110
10045,34
10045,106
10045,24
10045,85
10045,28
10045,121
10045,13
10045,93
10046,3
10046,49
10046,38
10046,5
10046,35
10046,48
10046,31
10046,39
10046,0
10046,41
10047,34
10047,9
10047,50
10047,39
10047,68
10047,71
10047,78
10047,26
10047,57
10047,3
10048,30
10048,8
10048,37
10048,47
10048,26
10048,34
10048,53
10048,38
10048,36
10048,16
10049,29
10049,4
10049,20
10049,25
10049,26
10049,34
10049,32
10049,37
10049,8
10049,16
10050,50
10050,65
10050,61
10050,59
10050,33
10050,82
10050,76
10050,38
10050,35
10050,60
10051,135
10051,162
10051,101
10051,2
10051,46
10051,163
10051,65
10051,24
10051,42
10051,0
10052,87
10052,69
10052,78
10052,59
10052,139
10052,117
10052,115
10052,80
10052,109
10052,103
10053,84
10053,73
10053,101
10053,102
10053,110
10053,108
10053,66
10053,34
10053,16
10053,62
10054,87
10054,95
10054,17
10054,58
10054,102
10054,38
10054,85
10054,39
10054,79
10054,69
10055,67
10055,6
10055,0
10055,66
10055,32
10055,8
10055,4
10055,42
10055,51
10055,28
10056,51
10056,178
10056,179
10056,137
10056,93
10056,146
10056,8
10056,99
10056,88
10056,169
10057,151
10057,139
10057,131
10057,24
10057,47
10057,53
10057,98
10057,14
10057,62
10057,140
10058,77
10058,157
10058,59
10058,111
10058,95
10058,122
10058,32
10058,187
10058,125
10058,192
10059,106
10059,50
10059,109
10059,60
10059,14
10059,48
10059,83
10059,155
10059,145
10059,54
10060,76
10060,45
10060,36
10060,16
10060,7
10060,51
10060,84
10060,52
10060,2
10060,15
10061,68
10061,49
10061,70
10061,26
10061,24
10061,76
10061,41
10061,75
10061,53
10061,52
10063,14
10063,40
10063,11
10063,31
10063,33
10063,17
10063,29
10063,3
10063,10
10063,8
10065,40
10065,82
10065,9
10065,10
10065,22
10065,33
10065,109
10065,122
10065,89
10065,99
10066,85
10066,64
10066,73
10066,41
10066,8
10066,10
10066,79
10066,60
10066,89
10066,82
10067,24
10067,11
10067,162
10067,19
10067,77
10067,26
10067,145
10067,166
10067,156
10067,87
10068,33
10068,30
10068,31
10068,10
10068,29
10068,24
10068,13
10068,2
10068,18
10068,7
10069,10
10069,63
10069,27
10069,33
10069,69
10069,22
10069,18
10069,4
10069,54
10069,46
10071,87
10071,41
10071,11
10071,105
10071,89
10071,19
10071,45
10071,33
10071,82
10071,35
10072,161
10072,413
10072,386
10072,401
10072,387
10072,276
10072,398
10072,108
10072,325
10072,77
10073,128
10073,24
10073,55
10073,43
10073,69
10073,80
10073,7
10073,50
10073,121
10073,117
10074,10
10074,46
10074,58
10074,13
10074,18
10074,31
10074,43
10074,33
10074,0
10074,49
10075,86
10075,2
10075,66
10075,83
10075,49
10075,1
10075,84
10075,22
10075,3
10075,45
10076,27
10076,40
10076,53
10076,74
10076,4
10076,60
10076,28
10076,30
10076,32
10076,18
10077,54
10077,72
10077,13
10077,60
10077,45
10077,74
10077,78
10077,26
10077,14
10077,44
10078,109
10078,86
10078,76
10078,101
10078,20
10078,96
10078,69
10078,22
10078,15
10078,14
10079,21
10079,10
10079,24
10079,13
10079,20
10079,3
10079,22
10079,17
10079,14
10079,2
10080,309
10080,200
10080,366
10080,217
10080,244
10080,201
10080,264
10080,134
10080,62
10080,362
10082,64
10082,65
10082,48
10082,73
10082,124
10082,107
10082,122
10082,105
10082,50
10082,104
10083,184
10083,164
10083,57
10083,121
10083,8
10083,171
10083,156
10083,48
10083,78
10083,149
10084,99
10084,75
10084,23
10084,3
10084,19
10084,87
10084,82
10084,126
10084,111
10084,13
10085,51
10085,111
10085,104
10085,117
10085,83
10085,75
10085,40
10085,43
10085,122
10085,44
10086,64
10086,1
10086,51
10086,76
10086,124
10086,60
10086,118
10086,112
10086,122
10086,46
10087,75
10087,47
10087,9
10087,44
10087,16
10087,46
10087,61
10087,56
10087,63
10087,28
10088,20
10088,38
10088,32
10088,34
10088,8
10088,7
10088,69
10088,77
10088,49
10088,15
10089,324
10089,88
10089,101
10089,53
10089,330
10089,39
10089,268
10089,321
10089,289
10089,263
10090,78
10090,72
10090,29
10090,127
10090,177
10090,25
10090,95
10090,18
10090,20
10090,114
10091,22
10091,2
10091,18
10091,26
10091,44
10091,35
10091,48
10091,24
10091,19
10091,41
10093,23
10093,42
10093,72
10093,76
10093,43
10093,56
10093,30
10093,20
10093,36
10093,87
10094,49
10094,21
10094,35
10094,52
10094,4
10094,2
10094,9
10094,43
10094,41
10094,16
10095,28
10095,202
10095,27
10095,88
10095,139
10095,68
10095,173
10095,33
10095,71
10095,118
10096,70
10096,35
10096,48
10096,18
10096,75
10096,23
10096,50
10096,16
10096,63
10096,51
10097,15
10097,55
10097,39
10097,47
10097,77
10097,42
10097,24
10097,13
10097,53
10097,81
10098,27
10098,84
10098,64
10098,76
10098,59
10098,75
10098,52
10098,87
10098,35
10098,26
10099,37
10099,144
10099,105
10099,127
10099,91
10099,26
10099,63
10099,29
10099,93
10099,141
10101,24
10101,19
10101,37
10101,36
10101,4
10101,27
10101,2
10101,33
10101,5
10101,10
10102,41
10102,58
10102,65
10102,93
10102,15
10102,11
10102,131
10102,10
10102,141
10102,37
10103,33
10103,40
10103,70
10103,52
10103,71
10103,0
10103,19
10103,44
10103,62
10103,10
10104,165
10104,168
10104,98
10104,119
10104,16
10104,38
10104,49
10104,139
10104,81
10104,86
10105,262
10105,351
10105,100
10105,233
10105,120
10105,267
10105,330
10105,230
10105,75
10105,161
10106,33
10106,21
10106,93
10106,76
10106,7
10106,67
10106,24
10106,36
10106,26
10106,104
10107,38
10107,74
10107,29
10107,68
10107,70
10107,77
10107,57
10107,36
10107,61
10107,63
10108,18
10108,36
10108,30
10108,7
10108,16
10108,22
10108,52
10108,29
10108,11
10108,1
10109,24
10109,0
10109,29
10109,52
10109,45
10109,47
10109,9
10109,62
10109,63
10109,20
10110,37
10110,28
10110,44
10110,27
10110,46
10110,63
10110,16
10110,24
10110,20
10110,0
10112,44
10112,47
10112,75
10112,25
10112,88
10112,104
10112,43
10112,34
10112,107
10112,95
10113,52
10113,142
10113,220
10113,226
10113,72
10113,180
10113,60
10113,43
10113,66
10113,2
10114,32
10114,18
10114,13
10114,41
10114,30
10114,21
10114,5
10114,39
10114,47
10114,36
10115,54
10115,61
10115,75
10115,66
10115,70
10115,71
10115,13
10115,58
10115,83
10115,34
10116,51
10116,60
10116,8
10116,122
10116,40
10116,95
10116,134
10116,41
10116,45
10116,46
10117,101
10117,88
10117,1
10117,76
10117,94
10117,108
10117,14
10117,25
10117,19
10117,41
10118,10
10118,9
10118,8
10118,92
10118,62
10118,34
10118,106
10118,95
10118,12
10118,88
10119,19
10119,12
10119,70
10119,41
10119,54
10119,51
10119,32
10119,10
10119,38
10119,31
10120,145
10120,114
10120,232
10120,27
10120,243
10120,242
10120,186
10120,160
10120,88
10120,23
10121,21
10121,104
10121,109
10121,41
10121,46
10121,29
10121,54
10121,58
10121,62
10121,40
10122,14
10122,18
10122,46
10122,50
10122,55
10122,3
10122,44
10122,6
10122,9
10122,1
10124,79
10124,15
10124,18
10124,81
10124,1
10124,84
10124,41
10124,10
10124,53
10124,48
10125,168
10125,150
10125,202
10125,177
10125,186
10125,218
10125,238
10125,208
10125,178
10125,157
10126,23
10126,54
10126,29
10126,9
10126,44
10126,77
10126,87
10126,46
10126,51
10126,42
10127,82
10127,61
10127,6
10127,63
10127,87
10127,72
10127,22
10127,84
10127,62
10127,25
10128,62
10128,26
10128,57
10128,21
10128,3
10128,68
10128,31
10128,39
10128,70
10128,71
10129,68
10129,84
10129,108
10129,99
10129,25
10129,153
10129,162
10129,155
10129,95
10129,44
10130,100
10130,56
10130,7
10130,138
10130,44
10130,111
10130,96
10130,55
10130,181
10130,149
10132,11
10132,0
10132,2
10132,32
10132,37
10132,15
10132,26
10132,1
10132,28
10132,35
10133,51
10133,48
10133,34
10133,63
10133,31
10133,24
10133,36
10133,23
10133,65
10133,62
10134,91
10134,48
10134,117
10134,127
10134,108
10134,84
10134,92
10134,43
10134,121
10134,17
10135,93
10135,22
10135,77
10135,61
10135,64
10135,52
10135,110
10135,119
10135,116
10135,48
10136,19
10136,8
10136,34
10136,33
10136,3
10136,15
10136,26
10136,35
10136,24
10136,25
10137,31
10137,21
10137,14
10137,52
10137,81
10137,6
10137,72
10137,37
10137,59
10137,13
10138,51
10138,8
10138,4
10138,76
10138,69
10138,74
10138,63
10138,3
10138,21
10138,6
10139,12
10139,21
10139,34
10139,46
10139,30
10139,16
10139,33
10139,42
10139,37
10139,25
10140,67
10140,167
10140,63
10140,88
10140,132
10140,17
10140,177
10140,159
10140,91
10140,128
10141,59
10141,85
10141,58
10141,138
10141,49
10141,32
10141,8
10141,74
10141,3
10141,42
10142,40
10142,64
10142,36
10142,2
10142,47
10142,107
10142,128
10142,71
10142,30
10142,102
10143,40
10143,78
10143,66
10143,76
10143,58
10143,61
10143,25
10143,43
10143,19
10143,67
10144,27
10144,44
10144,91
10144,21
10144,85
10144,36
10144,7
10144,61
10144,74
10144,50
10145,6
10145,5
10145,51
10145,71
10145,74
10145,59
10145,60
10145,1
10145,57
10145,16
10146,179
10146,99
10146,177
10146,81
10146,172
10146,113
10146,36
10146,78
10146,105
10146,63
10147,55
10147,58
10147,20
10147,49
10147,3
10147,61
10147,40
10147,29
10147,62
10147,80
10148,102
10148,100
10148,192
10148,59
10148,93
10148,201
10148,145
10148,122
10148,53
10148,95
10149,13
10149,26
10149,72
10149,34
10149,43
10149,36
10149,11
10149,66
10149,63
10149,7
10150,90
10150,67
10150,23
10150,202
10150,144
10150,131
10150,133
10150,195
10150,78
10150,77
10151,52
10151,21
10151,12
10151,22
10151,9
10151,23
10151,13
10151,27
10151,24
10151,48
10152,43
10152,94
10152,54
10152,48
10152,34
10152,50
10152,122
10152,20
10152,67
10152,22
10153,245
10153,230
10153,93
10153,169
10153,104
10153,231
10153,136
10153,69
10153,42
10153,85
10154,57
10154,0
10154,53
10154,18
10154,56
10154,5
10154,23
10154,27
10154,10
10154,61
10155,97
10155,142
10155,20
10155,64
10155,22
10155,25
10155,89
10155,109
10155,16
10155,48
10156,77
10156,32
10156,70
10156,106
10156,57
10156,40
10156,7
10156,6
10156,35
10156,44
10157,7
10157,245
10157,213
10157,194
10157,87
10157,239
10157,240
10157,62
10157,146
10157,112
10158,32
10158,0
10158,29
10158,50
10158,9
10158,30
10158,22
10158,15
10158,13
10158,48
10159,111
10159,130
10159,92
10159,20
10159,25
10159,29
10159,125
10159,39
10159,112
10159,117
10160,76
10160,104
10160,82
10160,171
10160,148
10160,23
10160,27
10160,14
10160,33
10160,119
10161,125
10161,5
10161,116
10161,80
10161,183
10161,35
10161,147
10161,29
10161,164
10161,2
10162,109
10162,120
10162,90
10162,41
10162,119
10162,115
10162,102
10162,85
10162,9
10162,23
10163,20
10163,21
10163,37
10163,14
10163,22
10163,34
10163,13
10163,30
10163,11
10163,40
10164,142
10164,70
10164,82
10164,109
10164,137
10164,73
10164,67
10164,145
10164,151
10164,58
10165,8
10165,69
10165,61
10165,98
10165,0
10165,48
10165,43
10165,34
10165,29
10165,44
10166,21
10166,119
10166,65
10166,15
10166,13
10166,10
10166,17
10166,174
10166,85
10166,125
10167,57
10167,72
10167,95
10167,42
10167,87
10167,86
10167,60
10167,46
10167,76
10167,40
10168,139
10168,135
10168,153
10168,157
10168,24
10168,10
10168,155
10168,76
10168,2
10168,88
10170,69
10170,58
10170,47
10170,57
10170,29
10170,145
10170,153
10170,151
10170,9
10170,18
10171,64
10171,48
10171,58
10171,16
10171,37
10171,36
10171,50
10171,33
10171,19
10171,0
10172,52
10172,87
10172,119
10172,32
10172,122
10172,116
10172,106
10172,78
10172,38
10172,133
10173,54
10173,132
10173,122
10173,34
10173,89
10173,1
10173,23
10173,123
10173,117
10173,98
10174,25
10174,105
10174,40
10174,7
10174,102
10174,119
10174,107
10174,61
10174,93
10174,90
10175,71
10175,55
10175,83
10175,81
10175,78
10175,72
10175,50
10175,82
10175,19
10175,68
10176,112
10176,50
10176,25
10176,9
10176,63
10176,26
10176,122
10176,62
10176,10
10176,116
10177,26
10177,91
10177,78
10177,86
10177,106
10177,54
10177,5
10177,64
10177,62
10177,7
10178,85
10178,3
10178,22
10178,27
10178,13
10178,81
10178,73
10178,76
10178,75
10178,92
10179,74
10179,14
10179,105
10179,88
10179,53
10179,116
10179,127
10179,83
10179,26
10179,44
10181,127
10181,94
10181,5
10181,106
10181,6
10181,52
10181,111
10181,61
10181,25
10181,140
10182,9
10182,41
10182,1
10182,20
10182,3
10182,50
10182,27
10182,2
10182,43
10182,13
10184,92
10184,34
10184,88
10184,165
10184,23
10184,106
10184,188
10184,5
10184,120
10184,187
10185,43
10185,6
10185,41
10185,35
10185,21
10185,23
10185,7
10185,8
10185,18
10185,11
10186,55
10186,54
10186,22
10186,77
10186,39
10186,96
10186,102
10186,20
10186,30
10186,23
10187,0
10187,45
10187,19
10187,39
10187,110
10187,43
10187,95
10187,31
10187,77
10187,35
10188,13
10188,7
10188,11
10188,2
10188,18
10188,14
10188,8
10188,4
10188,25
10188,21
10189,9
10189,102
10189,84
10189,77
10189,75
10189,20
10189,129
10189,52
10189,61
10189,0
10190,6
10190,51
10190,73
10190,57
10190,64
10190,55
10190,119
10190,17
10190,13
10190,68
10191,56
10191,47
10191,45
10191,34
10191,70
10191,36
10191,142
10191,156
10191,117
10191,167
10192,99
10192,69
10192,11
10192,79
10192,27
10192,103
10192,0
10192,72
10192,31
10192,104
10193,13
10193,12
10193,52
10193,18
10193,39
10193,30
10193,47
10193,36
10193,6
10193,24
10194,84
10194,23
10194,86
10194,19
10194,24
10194,59
10194,4
10194,27
10194,80
10194,36
10195,47
10195,27
10195,2
10195,72
10195,51
10195,0
10195,37
10195,1
10195,24
10195,46
10196,87
10196,117
10196,13
10196,84
10196,79
10196,101
10196,23
10196,108
10196,72
10196,82
10197,33
10197,39
10197,59
10197,61
10197,50
10197,53
10197,44
10197,45
10197,48
10197,55
10198,22
10198,53
10198,64
10198,82
10198,31
10198,59
10198,68
10198,49
10198,41
10198,62
10199,114
10199,23
10199,95
10199,15
10199,102
10199,103
10199,131
10199,76
10199,57
10199,11
10200,15
10200,10
10200,11
10200,35
10200,0
10200,30
10200,7
10200,53
10200,38
10200,33
10201,84
10201,111
10201,120
10201,52
10201,85
10201,121
10201,55
10201,107
10201,56
10201,96
10202,59
10202,10
10202,12
10202,85
10202,41
10202,25
10202,55
10202,126
10202,133
10202,107
10203,103
10203,38
10203,117
10203,109
10203,46
10203,33
10203,9
10203,10
10203,63
10203,52
10204,113
10204,95
10204,123
10204,245
10204,249
10204,154
10204,246
10204,254
10204,160
10204,101
10205,40
10205,32
10205,58
10205,54
10205,44
10205,47
10205,37
10205,34
10205,67
10205,15
10206,36
10206,19
10206,98
10206,118
10206,101
10206,32
10206,46
10206,4
10206,129
10206,50
10207,14
10207,19
10207,60
10207,39
10207,20
10207,3
10207,7
10207,55
10207,61
10207,53
10208,13
10208,64
10208,66
10208,124
10208,120
10208,34
10208,24
10208,38
10208,52
10208,9
10210,142
10210,106
10210,72
10210,90
10210,52
10210,55
10210,150
10210,84
10210,13
10210,128
10211,111
10211,91
10211,112
10211,33
10211,124
10211,143
10211,26
10211,34
10211,100
10211,105
10212,31
10212,10
10212,45
10212,46
10212,5
10212,7
10212,1
10212,29
10212,12
10212,34
10213,48
10213,21
10213,31
10213,4
10213,12
10213,14
10213,52
10213,7
10213,29
10213,24
10214,32
10214,108
10214,52
10214,122
10214,84
10214,41
10214,35
10214,126
10214,28
10214,86
10215,60
10215,53
10215,36
10215,51
10215,48
10215,40
10215,73
10215,39
10215,13
10215,34
10216,18
10216,31
10216,67
10216,29
10216,0
10216,36
10216,27
10216,1
10216,44
10216,6
10217,22
10217,37
10217,20
10217,2
10217,105
10217,3
10217,107
10217,6
10217,106
10217,13
10218,35
10218,98
10218,21
10218,138
10218,44
10218,184
10218,160
10218,115
10218,32
10218,137
10219,70
10219,6
10219,64
10219,39
10219,80
10219,104
10219,134
10219,59
10219,36
10219,3
10220,42
10220,16
10220,17
10220,88
10220,95
10220,0
10220,96
10220,43
10220,1
10220,59
10221,96
10221,6
10221,39
10221,128
10221,60
10221,124
10221,8
10221,103
10221,126
10221,11
10222,63
10222,26
10222,65
10222,53
10222,7
10222,108
10222,110
10222,107
10222,8
10222,113
10223,34
10223,32
10223,6
10223,44
10223,3
10223,25
10223,43
10223,45
10223,12
10223,31
10224,16
10224,24
10224,142
10224,121
10224,48
10224,169
10224,17
10224,97
10224,149
10224,82
10225,55
10225,33
10225,21
10225,67
10225,54
10225,18
10225,52
10225,57
10225,59
10225,5
10226,41
10226,77
10226,54
10226,106
10226,46
10226,13
10226,93
10226,38
10226,61
10226,98
10227,158
10227,4
10227,187
10227,167
10227,51
10227,140
10227,29
10227,81
10227,111
10227,11
10228,138
10228,143
10228,43
10228,15
10228,18
10228,16
10228,70
10228,10
10228,30
10228,7
10229,51
10229,61
10229,4
10229,14
10229,47
10229,42
10229,52
10229,29
10229,24
10229,36
10230,76
10230,70
10230,62
10230,11
10230,77
10230,88
10230,81
10230,47
10230,13
10230,53
10231,76
10231,34
10231,18
10231,79
10231,22
10231,26
10231,7
10231,122
10231,102
10231,113
10232,111
10232,101
10232,9
10232,40
10232,61
10232,84
10232,42
10232,83
10232,53
10232,133
10233,91
10233,34
10233,88
10233,81
10233,59
10233,30
10233,0
10233,11
10233,41
10233,90
10234,52
10234,59
10234,24
10234,61
10234,23
10234,44
10234,73
10234,5
10234,40
10234,67
10235,58
10235,39
10235,76
10235,5
10235,22
10235,1
10235,36
10235,30
10235,0
10235,86
10236,16
10236,95
10236,123
10236,93
10236,56
10236,132
10236,71
10236,79
10236,87
10236,29
10237,77
10237,106
10237,98
10237,63
10237,45
10237,108
10237,102
10237,92
10237,47
10237,67
10238,71
10238,58
10238,66
10238,81
10238,61
10238,35
10238,19
10238,7
10238,14
10238,16
10239,46
10239,89
10239,122
10239,70
10239,24
10239,113
10239,34
10239,54
10239,47
10239,117
10240,121
10240,105
10240,95
10240,82
10240,145
10240,27
10240,79
10240,165
10240,117
10240,153
10242,109
10242,95
10242,62
10242,52
10242,180
10242,100
10242,44
10242,147
10242,7
10242,43
10243,88
10243,240
10243,120
10243,85
10243,91
10243,177
10243,121
10243,60
10243,67
10243,58
10244,18
10244,52
10244,112
10244,24
10244,2
10244,3
10244,85
10244,12
10244,49
10244,103
10245,128
10245,94
10245,17
10245,162
10245,185
10245,22
10245,179
10245,168
10245,196
10245,194
10246,107
10246,31
10246,93
10246,77
10246,39
10246,104
10246,62
10246,22
10246,11
10246,32
10247,131
10247,141
10247,135
10247,16
10247,115
10247,36
10247,25
10247,73
10247,57
10247,94
10249,62
10249,20
10249,57
10249,53
10249,63
10249,41
10249,42
10249,70
10249,44
10249,23
10250,34
10250,24
10250,15
10250,71
10250,50
10250,22
10250,23
10250,61
10250,41
10250,66
10251,81
10251,47
10251,126
10251,116
10251,203
10251,181
10251,96
10251,199
10251,137
10251,50
10252,16
10252,5
10252,11
10252,2
10252,72
10252,138
10252,57
10252,70
10252,1
10252,140
10253,71
10253,127
10253,96
10253,13
10253,42
10253,36
10253,78
10253,45
10253,77
10253,84
10254,10
10254,7
10254,64
10254,107
10254,28
10254,79
10254,54
10254,29
10254,27
10254,34
10255,69
10255,19
10255,25
10255,46
10255,77
10255,66
10255,11
10255,53
10255,47
10255,7
10256,219
10256,27
10256,78
10256,109
10256,113
10256,132
10256,163
10256,135
10256,224
10256,129
10257,123
10257,21
10257,124
10257,42
10257,142
10257,136
10257,37
10257,17
10257,27
10257,74
10258,67
10258,90
10258,42
10258,84
10258,47
10258,89
10258,63
10258,35
10258,10
10258,4
10259,90
10259,34
10259,24
10259,30
10259,16
10259,65
10259,32
10259,27
10259,84
10259,68
10260,33
10260,1
10260,29
10260,0
10260,9
10260,38
10260,48
10260,77
10260,11
10260,27
10261,17
10261,67
10261,59
10261,58
10261,13
10261,21
10261,27
10261,5
10261,28
10261,52
10262,99
10262,12
10262,8
10262,46
10262,86
10262,88
10262,15
10262,6
10262,116
10262,58
10263,68
10263,47
10263,66
10263,61
10263,60
10263,62
10263,63
10263,57
10263,59
10263,50
10264,20
10264,85
10264,106
10264,92
10264,53
10264,128
10264,11
10264,87
10264,49
10264,10
10265,43
10265,60
10265,85
10265,138
10265,36
10265,25
10265,117
10265,142
10265,159
10265,27
10266,62
10266,21
10266,91
10266,54
10266,73
10266,68
10266,20
10266,24
10266,79
10266,77
10267,154
10267,114
10267,100
10267,70
10267,91
10267,63
10267,143
10267,130
10267,18
10267,19
10268,58
10268,69
10268,55
10268,19
10268,23
10268,61
10268,74
10268,64
10268,44
10268,73
10269,59
10269,18
10269,35
10269,37
10269,40
10269,62
10269,58
10269,72
10269,28
10269,76
10270,127
10270,47
10270,45
10270,67
10270,38
10270,26
10270,15
10270,23
10270,107
10270,99
10271,97
10271,68
10271,86
10271,13
10271,111
10271,114
10271,27
10271,71
10271,106
10271,83
10272,325
10272,267
10272,256
10272,311
10272,323
10272,57
10272,5
10272,206
10272,33
10272,213
10273,45
10273,25
10273,8
10273,39
10273,6
10273,14
10273,44
10273,41
10273,33
10273,1
10274,72
10274,71
10274,101
10274,16
10274,104
10274,12
10274,67
10274,115
10274,79
10274,2
10275,0
10275,98
10275,107
10275,83
10275,39
10275,63
10275,18
10275,67
10275,16
10275,90
10276,174
10276,198
10276,242
10276,194
10276,286
10276,14
10276,274
10276,235
10276,283
10276,21
10277,56
10277,70
10277,17
10277,5
10277,34
10277,29
10277,52
10277,25
10277,13
10277,46
10278,29
10278,40
10278,24
10278,96
10278,71
10278,101
10278,95
10278,22
10278,97
10278,73
10279,13
10279,24
10279,121
10279,48
10279,63
10279,128
10279,177
10279,174
10279,144
10279,146
10280,154
10280,160
10280,12
10280,75
10280,22
10280,6
10280,28
10280,128
10280,44
10280,52
10281,38
10281,97
10281,164
10281,160
10281,142
10281,93
10281,43
10281,134
10281,64
10281,100
10282,34
10282,88
10282,56
10282,85
10282,75
10282,28
10282,18
10282,46
10282,63
10282,45
10283,84
10283,20
10283,62
10283,50
10283,22
10283,87
10283,79
10283,71
10283,55
10283,48
10284,30
10284,18
10284,56
10284,101
10284,44
10284,45
10284,60
10284,16
10284,49
10284,131
10285,6
10285,42
10285,31
10285,13
10285,61
10285,44
10285,30
10285,34
10285,5
10285,17
10286,55
10286,95
10286,41
10286,71
10286,12
10286,49
10286,46
10286,91
10286,35
10286,59
10287,33
10287,1
10287,12
10287,23
10287,6
10287,36
10287,40
10287,4
10287,42
10287,3
10288,195
10288,186
10288,166
10288,79
10288,191
10288,151
10288,185
10288,9
10288,24
10288,134
10290,90
10290,106
10290,101
10290,97
10290,60
10290,76
10290,1
10290,45
10290,43
10290,32
10291,23
10291,55
10291,24
10291,41
10291,56
10291,53
10291,39
10291,10
10291,63
10291,37
10293,18
10293,41
10293,9
10293,43
10293,22
10293,47
10293,15
10293,34
10293,38
10293,51
10294,54
10294,74
10294,32
10294,87
10294,16
10294,78
10294,26
10294,48
10294,88
10294,19
10295,35
10295,45
10295,17
10295,53
10295,30
10295,37
10295,4
10295,5
10295,19
10295,34
10296,57
10296,54
10296,107
10296,52
10296,22
10296,105
10296,59
10296,88
10296,104
10296,70
10297,47
10297,89
10297,97
10297,123
10297,55
10297,133
10297,16
10297,95
10297,135
10297,63
10298,122
10298,261
10298,124
10298,11
10298,268
10298,160
10298,186
10298,114
10298,177
10298,159
10299,19
10299,36
10299,58
10299,46
10299,117
